Str,Sold,ExtP$,Day,WDay,Hr
TC2,9,304.93,26,Sat,15
TC2,10,378.21,26,Tue,16
TC2,1,2.50,26,Sat,16
TC2,7,436.93,26,Tue,17
TC2,1,12.99,26,Sat,17
TC2,12,20.88,27,Wed,11
TC2,1,14.99,27,Sun,12
TC2,6,267.94,27,Wed,12
TC2,3,57.77,27,Sun,13
TC2,1,89.99,27,Wed,14
TC2,7,321.43,27,Sun,15
TC2,6,405.94,27,Wed,15
TC2,3,181.97,27,Sun,16
TC2,8,550.41,27,Wed,16
TC2,5,299.45,27,Wed,17
TC2,2,41.98,27,Wed,18
TC2,3,142.97,27,Wed,19
TC2,3,97.17,28,Thu,10
TC2,8,134.16,28,Thu,11
TC2,3,111.07,28,Mon,12
TC2,5,387.95,28,Thu,12
TC2,6,312.94,28,Mon,13
TC2,5,251.95,28,Thu,13
TC2,4,344.96,28,Thu,14
TC2,1,109.99,28,Mon,15
TC2,6,385.15,28,Thu,15
TC2,3,239.97,28,Mon,16
TC2,31,201.96,28,Mon,17
TC2,3,156.77,28,Thu,17
TC2,6,88.48,28,Thu,18
TC2,6,154.94,29,Fri,10
TC2,10,59.75,29,Fri,11
TC2,7,527.93,29,Tue,12
TC2,8,125.48,29,Fri,12
TC2,3,148.97,29,Tue,13
TC2,11,274.45,29,Fri,13
TC2,6,179.24,29,Fri,14
TC2,13,222.13,29,Fri,15
TC2,2,144.98,29,Tue,16
TC2,12,313.18,29,Fri,16
TC2,11,339.99,29,Tue,17
TC2,5,10.99,29,Fri,17
TC2,2,56.68,29,Tue,18
TC2,2,129.98,29,Fri,18
TC2,1,35.99,29,Tue,19
TC2,1,33.99,29,Fri,19
TC2,1,2.03,30,Sat,7
TC2,1,34.99,30,Wed,10
TC2,34,498.49,30,Sat,10
TC2,2,249.98,30,Sat,11
TC2,3,159.97,30,Wed,12
TC2,10,404.20,30,Sat,12
TC2,11,655.89,30,Sat,13
TC2,13,731.27,30,Sat,14
TC2,2,155.98,30,Wed,15
TC2,2,131.98,30,Sat,15
TC2,6,173.64,30,Wed,16
TC2,3,250.98,30,Sat,17
TC2,5,151.97,30,Wed,18
TC2,2,27.49,31,Thu,11
TC2,1,109.99,31,Thu,13
TC2,2,30.58,31,Thu,15
TC2,4,145.98,31,Thu,16
